User_ID,Application_Type,Signal_Strength,Latency,Required_Bandwidth,Allocated_Bandwidth,Resource_Allocation,Latitude,Longitude
290,6,-42.35413336,50.69115223,14301.42016,15600.47127,76.19565828,-36.86214608,-145.1376424
291,6,-57.24180391,33.18963688,12500.13677,13800.16151,75.34602985,-36.09153031,40.13493056
292,6,-74.8687007,32.63690789,12000.39444,14000.93735,69.42697385,22.16714767,16.1543464
293,6,-62.56436245,26.99964013,11800.59593,13098.58999,74.14929773,-21.03129321,105.8798587
294,6,-65.41334055,25.03376606,11499.39383,12802.33925,75.18461299,-71.49255883,179.2008031
295,6,-61.77075625,26.81412423,11900.9713,13201.75965,75.20906449,74.50773237,53.77691387
296,6,-64.189154,24.01125434,11700.74175,13000.42316,76.13038068,-39.07212923,12.43104347
297,6,-72.50669967,26.08806625,10800.03756,12797.92414,75.69776679,-55.03967729,152.159544
298,6,-79.67545493,28.48639679,10498.63917,12301.00691,70.43851009,52.39085941,143.7752317
299,6,-58.78229085,32.08951915,12299.59942,13601.31085,74.37847494,-38.02369289,-5.36346408
300,6,-67.33444345,25.1317565,10999.872,12501.13351,76.07530689,-32.02779511,-100.023698
301,6,-80.38407112,29.34904602,10997.81775,12499.33347,79.75284232,2.009738079,-32.16362379
302,6,-79.5381126,28.30971624,10499.56555,12300.46553,69.59600753,57.10420436,144.6727264
303,6,-66.63554786,26.39476351,11101.15017,12399.68234,74.82156493,-15.5488152,0.09210918
304,6,-68.39928792,26.93039307,11297.97317,12600.32779,73.81229092,-7.276245948,49.69480849
305,6,-54.25048772,33.57909605,12700.57828,13999.95199,74.60460141,-58.25722706,-114.5734726
306,6,-39.82213534,47.07929705,14200.47555,15499.01161,75.39059683,-14.09600053,95.87867673
307,6,-64.51700714,27.24001013,11901.66275,13200.02021,72.17776734,-27.84231115,-26.90895168
308,6,-57.67273197,34.25745394,12599.6612,13897.98254,75.43719826,-79.15816704,146.4704335
309,6,-67.09209476,24.84289159,10999.68614,12499.16142,74.56999723,9.153914796,84.1413567
310,6,-74.18426187,27.37202014,10499.34605,12499.13364,75.4718724,82.05105153,27.55471645
311,6,-52.83631345,36.86790059,12998.18797,14298.80248,74.60480473,-1.771141407,25.84707332
312,6,-68.30783271,24.24847277,11399.84038,12697.74486,76.3662572,44.18968661,-33.27257537
313,6,-71.56682145,26.99068794,10701.1224,12301.14673,73.58823198,-88.37829566,21.33809454
314,6,-74.3612007,27.48485569,10499.83222,12499.5721,75.25048161,-83.45577169,-150.7024399
315,6,-62.63651571,27.24997448,12001.77214,13300.01732,74.62836257,44.82703137,-109.8305519
316,6,-46.5730907,42.24461639,13601.49484,14901.58579,75.20916212,-66.03348681,-126.6524741
317,6,-83.76334674,25.88762649,10900.17807,12099.44721,69.13340991,19.23118326,167.5685732
318,6,-57.0041706,32.88366035,12501.39828,13800.58875,73.94569817,-73.46260013,-89.59139542
319,6,-78.18453204,31.34072581,11001.37393,13000.85495,75.8517261,2.479186708,-161.1902797
320,6,-81.94559115,26.33965238,10801.04145,12001.32407,69.97296728,-27.13902919,-130.133822
321,6,-82.47548069,26.66453617,10899.78693,12097.55175,71.47526506,-21.70240715,9.597201538
322,6,-85.08858569,18.82240182,150.0259753,176.3309679,89.13060768,9.420125171,37.37499431
323,6,-45.82361978,44.5165288,13601.36398,14900.09004,74.11922375,-79.02681133,176.1197095
324,6,-81.62178775,28.8383172,10298.30933,12100.62364,69.52964689,49.04617199,-108.5230042
325,6,-62.92954573,26.166895,11799.57042,13098.82336,74.70262324,-46.82469105,-59.62069836
326,6,-67.65134639,28.47365106,11300.47163,12599.86312,75.16457163,59.91381906,24.93448507
327,6,-40.17772537,52.59882194,14500.98137,15800.67339,76.25863183,-89.33854134,42.60314509
328,6,-72.32102159,26.52825169,10200.44601,12601.29841,81.74345793,-69.51655708,154.8459835
329,6,-43.21714793,46.30811676,13900.15535,15200.79706,72.78504638,-83.84978387,-22.67071817
330,6,-83.23046795,25.92405818,10801.50517,12001.12437,69.34390208,-59.67433118,-137.4630502
331,6,-43.09314872,48.32076732,13999.48044,15298.78736,74.65181307,-83.21772723,29.56730646
332,6,-70.28505252,27.31750194,10699.50754,12298.74114,76.12884259,61.75794468,-167.2326612
333,6,-67.18440309,27.19188664,11100.96895,12400.26774,76.18558008,37.46507185,-78.47679774
334,6,-80.55666431,29.70058747,10999.34684,12498.77636,80.37451589,-30.04967663,62.62669278
335,6,-47.18736662,41.9360731,13399.99395,14700.06226,73.78121846,71.50246138,-151.5375033
336,6,-42.68633873,48.11920674,14198.97,15499.25465,74.37217944,55.70406051,-60.01991087
337,6,-64.10243778,26.17874546,11899.95349,13200.10485,75.64887581,80.97017602,2.501978527
338,6,-55.33229871,36.21867732,12700.25651,13999.12256,75.68711993,-39.3233221,-102.7252378
339,6,-54.29729805,36.70919478,12899.05279,14199.81445,75.93011309,-58.06578582,-63.00091848
340,6,-66.00259409,22.70341866,11201.66293,12499.18713,73.97400618,85.48369235,-129.0243215
341,6,-65.62894558,25.86293868,11202.33812,12798.52844,74.82651148,69.39192749,19.13399993
342,6,-50.58673485,39.44294935,13201.14517,14498.60727,74.97685876,-62.67934594,138.9255074
343,6,-84.9951406,26.32740347,10799.20845,11999.95893,70.81057164,39.98438278,13.80891348
344,6,-55.5394247,34.88509514,12700.78681,13999.30641,75.04494177,61.47958356,-60.97388931
345,6,-84.35815827,29.74967686,10799.12449,11997.6666,70.56528273,-25.02700735,-43.85756596
346,6,-64.32449483,25.50104248,11899.3088,13200.79312,74.97761849,48.62756941,-46.897824
347,6,-82.47211417,27.94882127,10701.04523,12200.68234,70.78558454,16.46099721,-53.76342199
348,6,-83.00475998,25.58509275,10900.98917,12098.76397,68.33775654,30.84262592,51.70688422
349,6,-60.482197,31.49359228,12300.42174,13598.38299,74.06111145,14.17812273,153.1860729
350,6,-39.81614419,53.44235563,14498.67056,15799.90532,75.37156356,86.89984175,-87.98133454
351,6,-49.51438618,40.07418913,13399.91891,14698.68108,74.58814429,44.05979446,-143.5991879
352,6,-67.84376925,26.05794892,11200.57322,12499.04724,75.46084303,-4.601958033,66.13211915
353,6,-49.44561581,42.04637732,13299.01537,14599.93068,74.33751477,-88.86916998,-168.8901021
354,6,-64.782617,24.49429778,11599.17767,12899.41867,75.0995849,50.97254381,-166.9504023
355,6,-68.84998342,24.16516032,11198.55271,12500.22394,73.64375043,34.58253191,-83.72626722
356,6,-44.2833214,47.51185939,13900.44314,15200.12568,76.49226488,37.2350556,117.5444744
357,6,-68.10497671,25.15179212,11400.83856,12701.05624,74.26519106,86.66587057,135.6334682
358,6,-44.6556422,43.87401205,13697.8236,14999.15778,75.96833576,-62.96565623,7.673405169
359,6,-65.88962454,24.06098963,11200.38966,12802.85377,73.9781466,49.08377243,135.4104604
360,6,-62.69432545,30.11249977,12002.44607,13299.35758,73.07605135,70.86801113,55.06619379
361,6,-66.69031171,27.19171153,11298.74834,12598.70146,75.3842988,-14.47235728,-100.7909619
362,6,-61.43654789,27.41758415,11800.51084,13100.13581,76.12281906,-9.393958593,122.6231094
363,6,-62.11911618,27.7289751,11799.15863,13099.20502,74.081142,-83.9699316,-119.8486263
364,6,-64.56216324,23.96683017,11700.82206,12999.13176,74.74405907,-26.0255647,75.99369892
365,6,-45.63589115,45.07031892,13800.23412,15099.24943,74.84417882,67.55249452,135.6294538
366,6,-68.69175562,25.65727759,10998.73612,12502.11573,75.31110444,30.75620762,-73.94649976
367,6,-66.88080235,26.9129297,11001.30818,12499.47544,75.29921612,36.43412973,122.4251823
368,6,-61.67841234,30.72614554,12200.80094,13498.54282,74.28180215,-80.55659061,35.3817368
369,6,-70.90028674,26.28694815,10199.91089,12600.59503,80.06398606,-68.52483517,53.22016523
370,6,-40.45923828,54.48266287,14499.54592,15800.91155,76.29587208,33.05959522,65.35357659
371,6,-84.04530287,25.73543259,10900.62855,12099.27496,70.48907816,-70.60140978,166.8797706
372,6,-54.84269375,36.95319285,12799.65398,14098.93676,74.93812834,78.93447936,116.7655938
373,6,-70.06681057,26.55167175,10698.60356,12301.73148,75.779068,68.95268476,-19.88474008
374,6,-69.69851579,27.80308313,10798.21716,12800.82645,74.70996772,70.53817404,-4.633765585
375,6,-40.97412996,51.4850976,14300.9984,15600.4818,76.23341675,78.6794064,-99.35995914
376,6,-79.23494892,30.76102534,11000.23906,12500.88046,79.98991541,-49.47271035,47.21964287
377,6,-42.09005916,49.06314432,14198.69618,15500.37007,74.95192216,-6.657053481,86.33359402
378,6,-63.80744108,24.97654493,11699.95506,13001.41537,74.58268272,58.95146332,-104.3200195
379,6,-60.09626354,30.08630596,12099.48735,13400.38119,75.50678063,50.72759782,-136.9112152
380,6,-66.29088206,26.27567914,10999.06623,12298.26943,74.43410519,25.10505747,167.2302313
381,6,-66.31127437,22.10268458,11400.1458,12699.6624,75.51777581,-68.14988389,118.7594114
382,6,-83.54676645,26.51948658,10801.61038,11998.88314,70.56220058,-44.76006481,104.067622
383,6,-49.59292774,42.20708281,13400.18037,14698.89619,77.16518175,33.71546648,-9.551337497
384,6,-66.56994557,27.98482922,11101.05748,12400.40089,73.56970979,-8.630381586,-161.0918222
385,6,-77.52116859,30.32342218,10200.40457,12200.08727,74.27960114,-44.5023101,-1.5340383
386,6,-67.37081844,24.47545946,10899.38204,12399.10938,75.18852976,55.62555262,-26.76801449
387,6,-41.49557129,54.4459175,14499.11869,15799.56861,74.32661407,75.76817729,41.69448788
388,6,-44.90815037,44.90580182,13700.75652,14999.87466,74.54050425,-83.03434639,162.2856642
389,6,-49.05977296,40.68466204,13301.62128,14598.69598,73.88064568,8.24016028,101.9942726
390,6,-84.33187549,27.56886136,10799.70887,12000.78735,69.39675882,10.52987061,-149.947052
391,6,-66.69634615,24.28734259,10999.54696,12301.1849,73.70612228,73.83798911,169.9274828
392,6,-56.19882228,33.76819643,12600.65306,13898.56293,74.24867166,66.05546609,122.5710445
393,6,-69.68598102,25.44484498,10901.59181,12399.99709,73.92491792,18.72620319,-0.40165289
394,6,-78.24136687,32.0681363,11999.74323,14000.77702,71.06329874,-28.77609623,-135.4765494
395,6,-77.67485399,31.20188305,10198.67367,12200.23227,77.7655969,54.48560779,43.1227862
396,6,-85.2628202,26.50050872,10900.07799,12100.36409,72.20783612,34.81308456,158.4335758
397,6,-79.91893069,29.54918622,10300.5921,12099.0836,68.91874124,-40.54977054,-153.3955916
398,6,-66.2213647,25.33227066,10999.48494,12298.78129,75.07582705,59.15133856,4.669105191
399,6,-41.61818034,52.63100659,14400.70396,15700.26783,73.99250688,-83.68523271,-51.15936307
400,6,-52.50747462,41.62061348,13300.70423,14601.39191,73.81426563,-24.91469617,-41.87894122
401,6,-40.88452162,54.30040454,14397.93811,15700.3734,75.29092847,66.35823387,73.74266222
402,6,-66.46622031,25.24550199,11200.20239,12497.8807,74.20793021,68.25215205,5.399736531
403,6,-67.39022386,28.9494736,11301.75244,12599.73502,74.69976236,54.24231186,54.8063118
404,6,-43.24247397,45.68478279,13900.01979,15201.7827,73.93492208,6.927726129,53.35792508
405,6,-52.48050558,38.33649383,12999.48702,14298.86162,75.26919075,-61.64428674,159.8524109
406,6,-40.39109283,51.24388532,14501.1736,15797.78126,76.2237871,-26.7553129,135.2697854
407,6,-85.40877983,17.83430057,148.9498427,175.2293426,88.30688841,11.32856282,62.01608981
408,6,-45.45134212,42.717124,13600.83022,14901.68102,75.45945681,-48.12131676,144.0867128
409,6,-51.21162669,37.77038346,13100.99998,14398.25759,73.13464955,15.89277938,-18.28039316
410,6,-70.03177426,25.82502884,10200.78451,12599.58598,79.41770761,-74.63181297,-153.007202
411,6,-70.02748787,25.23256085,10700.00318,12300.81612,74.52276666,15.98866029,-43.88737948
412,6,-56.22971573,34.84174206,12701.29939,13999.16465,75.06795403,-55.69316025,161.5684894
413,6,-77.52650927,31.60747496,10998.37224,13000.09417,74.44248547,48.69846303,-134.9550264
414,6,-49.37626629,39.64216003,13199.77499,14500.729,75.44056869,-68.17233534,-103.7525863
415,6,-73.22034164,30.06033393,10500.53571,12499.61425,75.91603513,19.06032889,26.76704438
416,6,-63.05842443,24.85522842,11797.80055,13099.67288,76.23095155,-83.67962343,-51.09476781
417,6,-39.8603913,50.7130984,14300.78433,15598.94763,75.12279915,-53.53397534,-7.202519108
418,6,-62.48413147,25.97771262,11799.75278,13098.46384,76.40211968,64.6025475,178.7182492
419,6,-61.57223388,28.30705496,11900.64526,13200.68608,73.46666358,63.67127131,-157.10391
420,6,-67.17244993,27.88163344,11300.44164,12600.65542,76.67538194,30.67102501,35.87916194
421,6,-62.01142182,28.60609156,11999.22063,13299.93092,75.4992372,-14.68736785,178.9099341
422,6,-82.23840284,26.17979759,10698.51762,12200.40976,72.74294373,-58.13116768,160.401804
423,6,-70.76222096,26.55228126,10899.76444,12399.87858,75.36484076,60.39280169,134.6930054
424,6,-48.1067256,40.99512064,13298.18786,14600.00639,73.50738197,8.269568607,92.57272898
425,6,-44.19594852,49.24377112,14200.41691,15499.15179,74.63624889,30.59366257,167.1671495
426,6,-66.60164493,23.66960195,11199.63018,12499.60062,76.1828552,10.44323562,-40.09376153
427,6,-70.54165497,29.59758345,10699.93605,12299.21442,73.46962388,-64.06711591,-135.3103164
428,6,-59.92962563,28.10310712,12099.93371,13398.72796,73.95560335,-86.78491214,-50.06311173
429,6,-57.05290262,32.52167751,12499.58379,13800.2283,74.9031857,68.53586853,-43.37143072
430,6,-60.67131452,29.72361396,12098.22087,13399.20079,75.18129966,-68.50059684,-10.8412872
431,6,-76.97809034,30.95554308,9999.160842,15000.27521,70.68655466,14.38971076,-67.29432082
432,6,-43.15052303,45.67814438,13900.65083,15199.01156,72.66914817,74.3596028,-93.48392591
433,6,-47.7299718,39.36495555,13198.57301,14499.97501,74.64257353,-24.23889343,174.3063526
434,6,-57.75697004,31.34641763,12400.40702,13697.69666,75.28828164,-16.5103337,-47.31517721
435,6,-75.78232016,29.85044567,9998.779555,14999.4425,70.88536552,-70.88648333,174.7208137
436,6,-71.64798348,26.6620447,10199.62748,12599.29653,80.8614283,7.924938613,133.0316848
437,6,-43.76021652,46.52708374,13899.48826,15199.12499,74.43865707,63.09137195,-4.088167283
438,6,-65.21721592,25.8056212,11000.53052,12300.15188,75.34864813,-23.24886203,13.30233219
439,6,-66.5400313,27.57153618,11299.90645,12599.69995,76.74868451,-5.718660698,-53.73077041
440,6,-76.19775488,29.14647088,10200.65765,12200.20446,76.40347986,84.24424318,79.49411918
441,6,-62.86786868,23.81264723,11698.92254,13000.6517,74.38417295,-66.48425701,-95.58277025
442,6,-65.53356167,23.52005682,11398.4826,12699.52088,75.78717918,-33.47141698,-30.92926682
443,6,-41.45237197,50.72861196,14299.48507,15599.24489,75.18430597,33.07892218,-13.86568437
444,6,-69.43758711,25.69129951,10899.27999,12399.13404,75.30965399,-4.722581859,120.8126241
445,6,-49.21235958,40.15274413,13299.44293,14599.1452,74.85857026,-84.23628464,155.5216339
446,6,-70.81885035,26.47033258,10799.85076,12798.87988,75.6800091,-27.97145671,100.4070589
447,6,-47.11071567,42.22567695,13301.58778,14600.0862,75.50050128,-11.23447605,-94.05384587
448,6,-68.91247172,25.2458327,11399.73385,12698.48557,74.55278099,-25.52002012,-72.37790089
449,6,-48.92527594,42.2008483,13399.17856,14699.05738,74.91769798,3.832669278,69.68991463
450,6,-76.5611332,29.15027438,9998.969514,12002.24548,58.29984678,-71.79023102,22.97166547
451,6,-66.0870236,24.71702417,11199.28791,12498.97665,74.38203141,85.84712988,-21.98497086
452,6,-63.07602243,27.08174375,11899.68191,13199.61428,75.51042519,-42.40755105,79.04997182
453,6,-68.4388359,25.38600462,10900.98188,12399.15123,75.6138837,86.54112059,139.8594349
454,6,-40.76122353,50.37145804,14300.81644,15601.63014,73.16144757,-60.73016216,-39.95913986
455,6,-55.97909999,33.91534112,12599.43613,13899.45466,76.79343364,85.05665863,149.3743006
456,6,-47.75552746,42.4782564,13500.22171,14801.06956,74.73292595,-30.76762123,90.32709721
457,6,-79.22009169,30.60767244,10201.56183,12199.80565,75.12694907,38.40779428,-19.60148411
458,6,-44.88329274,44.59385749,13700.70637,15001.18861,73.95025685,-28.39832464,120.5558517
459,6,-47.69630524,41.0856504,13301.00635,14600.42803,74.17701719,16.64553741,139.5223727
460,6,-84.47964584,28.63637796,10801.19108,11998.71729,70.64865255,75.39363968,-145.4429128
461,6,-65.26511737,23.46212077,11199.4828,12500.63456,75.09538058,87.12338279,141.7664021
462,6,-46.70537581,42.4151792,13598.91932,14899.72715,75.47897605,-78.48396601,-91.61540791
463,6,-67.33578573,24.74370294,11399.81115,12699.61193,74.70650396,-85.00648347,-50.38655645
464,6,-43.77408617,47.89332729,14100.14168,15398.57739,76.60367816,37.19269364,-116.2769583
465,6,-64.03220481,27.50590103,11898.57159,13200.0757,74.62075045,-43.5366763,17.23468912
466,6,-55.1595534,34.1242946,12699.19817,14000.05345,72.90492436,-63.72978419,123.1743126
467,6,-58.57400192,33.60750324,12499.76702,13800.0988,76.54156784,82.87851913,-38.92255847
468,6,-42.80166226,47.51274669,14100.57013,15399.33636,76.39579972,-38.91854622,118.2494582
469,6,-48.369395,43.00760932,13398.77262,14701.14101,74.33677279,-20.33044561,-100.7839114
470,6,-64.35467591,21.46152319,11398.65235,12699.37823,77.07170913,-83.68104504,-15.55207198
471,6,-59.5425418,32.05530298,12397.38503,13699.85914,73.38368081,-64.56828465,74.80993137
472,6,-58.37596968,32.11130664,12401.16564,13699.45598,73.96883248,-31.70060984,23.55519947
473,6,-76.75074625,30.52986727,10998.26384,12998.41586,75.91205781,-88.53574571,85.53530349
474,6,-81.12318622,29.30200894,11000.06974,12499.7203,79.80724405,65.97961182,-71.84911993
475,6,-46.56519059,43.55426801,13499.32898,14799.13057,73.27540387,59.16659863,-123.2485983
476,6,-74.44383587,30.23938536,9998.907126,15001.65677,69.39314304,76.81661838,-55.45206434
477,6,-70.61229198,26.24617063,10200.12491,12600.61537,80.52872757,-10.74153524,-47.05135023
478,6,-50.6761308,35.73797328,12999.98326,14299.0095,75.3713065,-6.595573851,-52.06945638
479,6,-83.08867877,25.42038253,10898.6076,12099.2429,68.93676559,-7.458447473,-80.91035784
480,6,-75.74844047,30.11732978,10000.53933,15002.51841,71.0638095,57.26989568,60.29637895
481,6,-65.38993055,28.36721854,11098.536,12400.33862,76.15533804,35.32791778,178.1896963
482,6,-60.30014796,33.08585508,12399.37052,13701.41915,75.8754139,-72.6388869,97.79954694
483,6,-67.91193653,25.44260128,11000.15047,12498.78268,75.23066271,-52.85921456,-38.25170584
484,6,-78.52560863,28.81393502,10201.40605,12200.32597,74.98320627,-12.29125124,149.0879012
485,6,-82.90368661,27.62274155,10700.35708,12200.16158,69.05218331,75.75835343,-91.376262
486,6,-42.18028412,45.70446955,13899.30593,15198.04073,74.25212351,-87.76152287,105.9740003
487,6,-79.46274452,29.67994649,11000.79649,12500.28546,81.2965935,45.86296507,53.18155971
488,6,-53.93137228,36.28150087,12900.79372,14198.8456,73.34169146,57.76329977,143.2115136
489,6,-77.72682779,29.32659454,10198.74165,12198.44392,74.34691376,-34.52345698,26.25524053
490,6,-80.83754883,30.45708111,10700.40884,12198.26483,69.54351423,-86.20390946,-20.2097482
491,6,-43.40958086,48.28639287,14000.12004,15300.44171,74.98915082,-82.82705981,-57.52382203
492,6,-61.02742522,29.49087637,12100.17469,13399.90967,75.65169195,-63.59710776,52.61497031
493,6,-38.78343419,53.79055769,14499.63759,15800.68537,74.2208829,-58.9503783,77.24829541
